"","X","user_id","name","average_stars","review_count","fans","yelping_since","fans.1","cool","funny","useful","compliment_cool","compliment_funny","compliment_plain","weight","weight"
"494",8832,"U92V-gp13uMZL-sl_naTHA","Lisa",3.86,207,73,"2013-10-28 16:09:20",73,869,438,1108,246,246,132,0.0597211773005164,0.0597211773005164
"495",8839,"CEoMgtYwcskmU6VOeDAwVw","Noor",3.58,405,22,"2011-06-10 02:23:53",22,224,123,530,39,39,12,0.0483310162520247,0.0483310162520247
"496",8850,"bvzwsK8u5i0Kvvyfy7aT1Q","Caitlin",3.84,167,4,"2016-09-29 02:23:03",4,110,38,124,9,9,4,0.0180561686828128,0.0180561686828128
"497",8873,"baW-EBVOGmLMuUgUdsiUpw","Julianne",3.81,82,11,"2013-10-18 01:49:42",11,77,47,140,3,3,3,0.0118691401613774,0.0118691401613774
"498",8902,"hg71CGHy9bwpgY8cGVVg4w","Alan",3.76,983,148,"2013-01-04 18:58:29",148,7041,5867,8667,283,283,194,0.326851676296434,0.326851676296434
"499",8904,"CNaaizAUc2c4WIb1M3BBPw","Rockne",4,648,82,"2012-03-09 05:46:22",82,999,708,1699,111,111,51,0.106833947331376,0.106833947331376
"500",8905,"1qY5k64q6Hu1T82hENuqUA","Mary",4.46,46,4,"2009-07-08 12:56:54",4,12,9,31,1,1,1,0.00542961287652036,0.00542961287652036
"501",8921,"MMf0LhEk5tGa1LvN7zcDnA","Deni",3.62,855,120,"2010-07-05 05:22:25",120,4974,2603,6671,250,250,102,0.212336847281084,0.212336847281084
"502",8929,"te3nxnhj2Dmmx0HVYum73Q","Leanne",3.05,20,0,"2013-05-17 17:15:24",0,4,4,25,0,0,0,0.00192456387098632,0.00192456387098632
"503",8935,"gzbGggMOpApMuZaysJSJyA","Amanda",3.92,205,13,"2013-01-14 18:27:27",13,219,165,319,20,20,14,0.0280693333311176,0.0280693333311176
"504",8948,"-JvGSLhvX1WHgry6tvU2ZQ","Duncan",4.14,19,1,"2013-09-10 18:17:46",1,1,1,16,0,0,1,0.00197140281631845,0.00197140281631845
"505",8955,"8QvsJyGny3HhwyixkAO07Q","Aaron",3.23,145,9,"2012-02-21 18:43:18",9,277,203,469,6,6,5,0.0227523546444478,0.0227523546444478
"506",8957,"hyvR2B4uxhHtx3WifjgsjQ","Carmen",3.93,178,9,"2013-10-05 17:00:03",9,107,47,190,5,5,9,0.0206206361991578,0.0206206361991578
"507",8998,"nmYs0r8-hei7Yr49ycafJg","Suzees",3.55,11,1,"2012-08-07 23:22:51",1,3,6,19,0,0,1,0.00137676342402524,0.00137676342402524
"508",9022,"CIKD9oMj-qTZ3zDdgFW5_Q","Ben",3.79,199,16,"2008-11-17 19:29:28",16,102,74,302,2,2,7,0.0250026704061881,0.0250026704061881
"509",9051,"SIGQgzGkVb_EHsRIvskmmA","Josh",3.99,174,4,"2015-08-18 20:20:49",4,168,147,216,2,2,4,0.0217324345257209,0.0217324345257209
"510",9106,"qLNqgCCeUuAjTXVC9z9sUQ","Montana",4.39,22,0,"2015-07-29 01:11:58",0,4,1,11,0,0,0,0.00199576575291814,0.00199576575291814
"511",9126,"H0cBZx1rlrXB3tGmgp3LYQ","Kalynn",1.86,7,1,"2016-11-18 21:49:28",1,0,3,10,0,0,0,0.000880233914654818,0.000880233914654818
"512",9138,"r9tjKaqLvLKF7PvDnUsFnA","Donna",4.05,582,44,"2008-06-05 20:09:46",44,836,390,1396,31,31,23,0.0807316715974286,0.0807316715974286
"513",9139,"ibZnNlgJYwNrpE9v36HZAg","Joey",4.6,10,0,"2016-02-29 23:49:21",0,2,2,14,0,0,1,0.000940502854916984,0.000940502854916984
"514",9145,"6vyCmrv8AFiDdN9iVfCTKQ","Ryan",3.24,42,1,"2011-12-01 06:49:43",1,40,45,98,9,9,9,0.00586550738683531,0.00586550738683531
"515",9154,"FnerkhXZy1M0pgappwZ1TQ","John",3.9,89,5,"2011-09-02 02:51:32",5,23,35,78,15,15,12,0.0109038188340259,0.0109038188340259
"516",9155,"Jt1zgNmwz_jheOSmEsljPQ","Precilla",3.88,233,74,"2011-03-29 14:26:54",74,527,136,920,28,28,23,0.0467998228769826,0.0467998228769826
"517",9160,"2e5V6M4GNufEnbGJpVdCjw","Chris",3.48,700,40,"2012-11-07 05:51:53",40,328,311,882,34,34,74,0.086654557720023,0.086654557720023
"518",9193,"zbRjeEkON8EXFk_VrcTAiA","Katie",3.26,139,12,"2008-03-31 21:05:54",12,60,66,185,3,3,5,0.0179065207919093,0.0179065207919093
"519",9209,"XiFzYeOUdkL1HxVFlPsHSA","Alan",3.65,1418,73,"2010-07-02 01:50:34",73,985,802,2141,89,89,61,0.178733903933058,0.178733903933058
"520",9236,"oagZh5A2cWJXZBLakS_KpQ","Prima",3.66,33,1,"2015-03-11 22:10:29",1,4,7,34,0,0,1,0.00346480112737261,0.00346480112737261
"521",9255,"7Pxx2FehELyKthPj0OY1sg","Carolyn",3.92,316,32,"2007-01-14 07:59:26",32,336,222,691,38,38,36,0.0461877354996654,0.0461877354996654
"522",9264,"qPVtjjp8sNQ32p9860SR9Q","Alexander",3.59,1129,78,"2011-11-22 17:39:26",78,1553,1291,2684,71,71,57,0.168524989566421,0.168524989566421
"523",9267,"X-VOe5bzT9EJu_L_Bt0nLQ","Cher",3.44,464,15,"2010-02-21 08:49:38",15,159,139,650,8,8,19,0.0522048516653677,0.0522048516653677
"524",9283,"dwbHOsT7JImSgJsiQTiu6w","Nisa",3.29,109,2,"2012-11-25 08:44:50",2,21,20,136,8,8,12,0.0116974612105194,0.0116974612105194
"525",9310,"A0UtIwTkkH2GHcVePPBgtQ","Regina",3.56,100,13,"2011-06-29 05:23:10",13,83,53,240,6,6,10,0.014612498347427,0.014612498347427
"526",9330,"LP9j1YqgWPJGw1zY_LRuzg","Pete",4.27,139,9,"2011-01-29 15:49:36",9,87,69,170,9,9,26,0.0178860035478929,0.0178860035478929
"527",9355,"nORg2Wbojo-IQwEjgukAdw","Bridget",2.8,5,0,"2016-01-21 01:59:13",0,0,0,2,0,0,0,0.000372536180240677,0.000372536180240677
"528",9376,"8DEyKVyplnOcSKx39vatbg","Philip",3.95,826,697,"2007-06-09 11:22:18",697,15686,13557,19288,2560,2560,2357,0.774097725180727,0.774097725180727
"529",9427,"7tpZVkiYuMbDP4-NufK2Iw","Dana",3.68,333,121,"2010-07-12 02:05:10",121,1768,1127,2705,295,295,243,0.109927855675589,0.109927855675589
"530",9428,"zFnKCjSDTrvMquk2YtmXOw","Lex",3.34,122,4,"2012-07-30 20:11:28",4,43,67,202,3,3,7,0.0145765569094904,0.0145765569094904
"531",9432,"AwotTxzd_M5ZevluUUVkwQ","Brad",4.01,425,26,"2009-09-22 00:33:13",26,553,329,891,67,67,93,0.0604700690718309,0.0604700690718309
"532",9470,"HRyFtrmf19GTKEM_kOa2pg","EJay",3.45,369,16,"2009-03-28 05:48:59",16,170,164,338,32,32,79,0.0452003672411056,0.0452003672411056
"533",9503,"Tr7YMpWd1XZdXdm35CatqA","Mike",3.75,229,14,"2010-12-12 00:40:43",14,154,85,360,4,4,13,0.0280667670365169,0.0280667670365169
"534",9539,"e6CklzQiZfjUmSvx9IViYg","Krystal",3.49,313,17,"2009-11-29 02:56:01",17,348,203,813,34,34,24,0.0420715007484683,0.0420715007484683
"535",9545,"wYTKE9ad0qWMgYPgNCnoQA","Annie",4.17,96,9,"2010-04-16 00:21:31",9,164,82,265,57,57,207,0.0193291236455251,0.0193291236455251
"536",9567,"V7B4KTBitlBs9YH_B00-9Q","Matthew",4.58,430,73,"2014-05-27 06:33:22",73,1155,466,1713,67,67,47,0.0783827879712699,0.0783827879712699
"537",9596,"p9V1lqCHXWbwUM0xsHliBw","Nabrina",3.4,81,2,"2012-01-19 03:02:40",2,11,17,75,2,2,2,0.00854014093514076,0.00854014093514076
"538",9603,"NVKmJE20W6oUaVTEOx133A","Bri",2.04,46,0,"2013-03-17 19:35:47",0,3,14,64,0,0,0,0.00466197809797715,0.00466197809797715
"539",9606,"UihwIwmqO9TUfDHRXg8G2g","Heather",3.7,245,13,"2007-11-14 19:50:40",13,150,130,417,12,12,12,0.0307021233304942,0.0307021233304942
"540",9616,"nWQZkvuWYtFjgw9GxQL8JQ","Denise",3.34,65,0,"2013-05-17 03:48:05",0,8,22,96,1,1,1,0.00674765016066389,0.00674765016066389
"541",9633,"4Dqi3c1Hybkjbw1xNtDHzg","Tamara",3.89,123,11,"2008-08-01 23:28:48",11,142,108,316,19,19,31,0.0187151334792302,0.0187151334792302
"542",9664,"TnhTyk1qfJ8jL2bHpeTrhQ","Jennifer",3.94,124,2,"2012-05-22 00:02:57",2,65,44,299,6,6,6,0.0141014380065164,0.0141014380065164
"543",9683,"zH6racrZ7rUqqv_Qy6dZDQ","Lynn",3.83,438,23,"2015-11-04 04:50:17",23,1766,1132,2171,270,270,215,0.0948975318109135,0.0948975318109135
"544",9689,"CbWqjtgIPy-eItSowXQPKw","Kimmy",4.11,134,2,"2012-10-08 13:20:42",2,16,14,75,0,0,0,0.0132693312902945,0.0132693312902945
"545",9727,"NJxfyWtbOi9WDxAvfgqLIg","Willie",3.09,149,15,"2014-10-17 20:13:49",15,159,136,221,3,3,4,0.0216698912018547,0.0216698912018547
"546",9743,"eRDWzHCldd6YXypRECvHYg","Itanni",3.49,397,102,"2011-08-13 18:29:11",102,901,488,1662,154,154,162,0.0854672491225811,0.0854672491225811
"547",9746,"8d3sjUvNdekV0BJfxgjQmw","Russell",3.92,123,10,"2013-11-20 13:31:36",10,130,85,271,79,79,259,0.0234729838617873,0.0234729838617873
"548",9780,"QhPYcHJJrqXsEmBYku2sqg","Sommer",4.63,8,2,"2012-03-12 00:36:43",2,3,0,3,0,0,1,0.00113647047139299,0.00113647047139299
"549",9781,"DK57YibC5ShBmqQl97CKog","Karen",3.87,2340,411,"2006-01-28 01:56:23",411,30626,19182,34815,3411,3411,2312,1.09613310378296,1.09613310378296
"550",9782,"49CNSO_U-lJQQM7pSiiHqA","David",4.24,668,21,"2012-05-25 14:53:26",21,417,290,835,10,10,28,0.0776628043622913,0.0776628043622913
"551",9786,"s5dm_bAbXdS7k8AceZjuAA","Kip",4.24,33,3,"2016-01-04 23:24:32",3,5,7,12,0,0,0,0.00384477745078873,0.00384477745078873
"552",9839,"CDvhiRiczAq0M5pktyiyog","Mike",3.47,671,81,"2011-05-29 06:42:15",81,4796,3594,6065,434,434,448,0.219531756076594,0.219531756076594
"553",9849,"XusXaAmQCUaqPtvsK-rbOA","Ashleigh",3.75,24,6,"2010-06-04 17:42:08",6,21,12,43,7,7,0,0.00409698268196948,0.00409698268196948
"554",9855,"ciXjBfJrAEteIKpzZg4I9g","Melanie",3.39,932,69,"2011-04-03 20:36:39",69,432,397,1171,55,55,98,0.118713005512824,0.118713005512824
"555",9878,"EJzA85fh8eEdnTQr_TSwyg","Cindy",3.78,94,5,"2013-11-15 17:01:28",5,40,17,63,0,0,2,0.0104456388052211,0.0104456388052211
"556",9892,"WUDc9zgIOXz1JmKbWGKM5Q","Susan",3.35,23,0,"2013-03-18 19:29:26",0,2,1,8,0,0,0,0.00207271701362364,0.00207271701362364
"557",9905,"c_zFgiph5HSqrtqS4m-zng","Lex",3.76,82,5,"2012-09-20 14:07:00",5,17,7,64,4,4,10,0.00925524996493085,0.00925524996493085
"558",9911,"dLoUSe9E25agXphQjx8Svg","Alex",3.89,110,17,"2011-08-20 20:01:56",17,237,185,376,8,8,4,0.020544660057979,0.020544660057979
"559",9938,"HhVNG_1NOEyxfxudd6TSCg","Lauren",3.6,674,65,"2007-01-23 23:21:36",65,1024,924,1737,128,128,79,0.111815729031822,0.111815729031822
"560",9939,"s1AbuVOlBXD0_QTyk0B3jw","Mike",4.08,119,8,"2013-01-30 08:54:28",8,49,51,123,1,1,1,0.0144631417828516,0.0144631417828516
"561",9943,"eAJ3Ip0vh-zuk_BmcmchYA","Jennifer",4.12,415,94,"2011-04-09 23:10:01",94,1537,960,2005,258,258,131,0.101520596226939,0.101520596226939
"562",9947,"ACMYTmlycF2-HgSZ8lyC0A","Lisa",4.29,210,0,"2016-04-14 14:39:05",0,66,29,155,1,1,2,0.0206086308099072,0.0206086308099072
"563",9958,"nLPMpAFBpPuao5rnqw5xjA","Drew",2.86,42,2,"2012-01-02 16:35:21",2,9,18,152,0,0,1,0.0051262571004777,0.0051262571004777
"564",10038,"aU4ba7OlYKOKJ9kpvbOcsg","Kenneth",3.95,39,1,"2015-08-15 21:51:59",1,14,10,28,2,2,1,0.00414645685572247,0.00414645685572247
"565",10039,"p6nBKyT9Y_pFJ1WxVEowwA","Andrew",3.5,1356,24,"2006-06-14 22:24:30",24,478,407,988,59,59,16,0.145729111251421,0.145729111251421
"566",10075,"Yxz2eFJ_2257rMyrx4r0xg","Alex",3.14,54,3,"2011-02-06 22:18:26",3,13,26,88,0,0,0,0.00647768469345197,0.00647768469345197
"567",10108,"R6eX08IXP4Vsw2Tbee3aGA","Michael",3.61,85,16,"2012-11-03 22:02:39",16,726,664,869,234,234,304,0.0432877511830717,0.0432877511830717
"568",10112,"1uO7nwlNX3PRmdN7mxZ-PA","Rowen",3.46,110,2,"2016-01-18 21:21:37",2,19,17,60,0,0,2,0.0111514563985241,0.0111514563985241
"569",10139,"xyx_HjN-8ilSIDo2iCmVPA","Lindsey",3.54,213,2,"2009-01-21 20:30:30",2,56,47,289,1,1,0,0.022073382747735,0.022073382747735
"570",10158,"fmXpSKwBtAm7haVSW5iATQ","Carolyn",3.85,355,34,"2012-03-22 07:07:03",34,354,378,958,38,38,29,0.0547547740915691,0.0547547740915691
"571",10163,"yeTHZujdnV15Q8txCrrKKQ","April",3.53,63,4,"2009-05-03 15:00:37",4,52,57,147,5,5,6,0.00881213479746935,0.00881213479746935
"572",10164,"cOZ45LbTRuo3SUTR5Nrw2g","Vicky",4.5,8,0,"2016-10-19 18:22:29",0,0,0,0,0,0,0,0.000642573482660757,0.000642573482660757
"573",10174,"EooPlnjGDXVbrWAb4Uh4RQ","Maga",3.44,117,3,"2012-12-10 22:31:15",3,32,41,132,8,8,28,0.0135326026245603,0.0135326026245603
"574",10191,"J0PyhHut7vcuQDQktIfvhQ","Aderan",3.69,114,5,"2015-12-02 19:49:47",5,17,19,64,5,5,4,0.012390776175892,0.012390776175892
"575",10212,"C_DFGgxjfciqbOvlMLGTHQ","Tom",4.45,221,5,"2013-01-03 17:27:35",5,53,24,135,1,1,3,0.0225546231395267,0.0225546231395267
"576",10242,"Wx7cbLDqYEL3_aVZwh82Ww","Sapna",3.92,1118,125,"2009-05-07 21:20:37",125,1611,1490,3582,172,172,117,0.188912131100613,0.188912131100613
"577",10274,"4MEo_o68zsMRuEH6kBdnyQ","Jen",3.87,73,5,"2016-02-29 04:57:45",5,41,30,84,3,3,2,0.00895908547423936,0.00895908547423936
"578",10292,"53JHz4dbMg9JfuzakOZK4A","D",4.13,441,6,"2013-02-26 01:18:34",6,176,168,657,2,2,9,0.0485298474514627,0.0485298474514627
"579",10295,"_DiRhrLmnT_qtV_jm48BRg","mo",2.85,25,1,"2009-11-02 00:27:15",1,1,0,10,0,0,0,0.00246104349236434,0.00246104349236434
"580",10328,"gxRw9c2lvijXBNhKU5i7_g","Sarah",3.49,228,5,"2006-06-21 22:30:26",5,117,233,388,8,8,3,0.0294452125809627,0.0294452125809627
"581",10337,"9GyTNxzAN8UxpPPSTfei-A","Ryan",3.41,202,9,"2009-11-30 01:40:47",9,85,73,259,4,4,7,0.0235236058342172,0.0235236058342172
"582",10339,"N26TVkB3dIVNrqMoWaqhWQ","JessLynn",4.2,15,3,"2014-07-07 17:33:48",3,3,5,20,1,1,0,0.00217603462218318,0.00217603462218318
"583",10349,"Xz2KJwhlcvIysHQSSMgBPA","Natosha",3.96,48,4,"2014-08-21 22:11:58",4,18,20,62,2,2,2,0.00603041385839752,0.00603041385839752
"584",10413,"4PFwh5zbgyPhTGRtxkSZZA","Laurie",3.73,491,36,"2009-03-30 15:32:39",36,1249,1162,1755,138,138,87,0.0955218539016652,0.0955218539016652
"585",10430,"gpGaRoTDuEMBIQbiMt2XDw","Benjamin",4.16,84,7,"2012-01-03 00:17:29",7,49,52,109,8,8,8,0.0112834522272597,0.0112834522272597
"586",10458,"5DuZbOCtUECYoWX7HPfMoA","Kevin",4.74,31,1,"2011-09-27 03:30:36",1,3,2,22,0,0,1,0.00312080637884933,0.00312080637884933
"587",10463,"crsofThakzXFjJLr9q1mWQ","Joshua",3.68,115,45,"2015-10-22 04:13:34",45,377,387,659,31,31,17,0.0343583589832442,0.0343583589832442
"588",10473,"W0TobKzkaqtOZpIe0CrENQ","Barbara",3.78,757,45,"2008-04-06 12:20:00",45,970,924,1336,177,177,81,0.114591454793334,0.114591454793334
"589",10503,"hMnVzdUPwloQ2OomQbrY_Q","Marina",3.82,232,11,"2011-04-04 23:20:40",11,261,159,467,27,27,11,0.0305539803492572,0.0305539803492572
"590",10508,"wmyoMUiW6YU9Audm0lACDg","Christine",4.64,217,150,"2012-04-16 20:39:14",150,3363,2034,3694,354,354,266,0.138203358615296,0.138203358615296
"591",10512,"eMqCPTl-VRfYqy3niVHnPA","Calvin",3,80,5,"2013-07-13 20:15:45",5,19,20,62,1,1,2,0.00918011463625119,0.00918011463625119
"592",10535,"cqNmg3qGdFTYJCGHQXC8zw","Frank",3.45,132,6,"2011-08-02 04:28:53",6,36,76,207,1,1,4,0.0160661376330802,0.0160661376330802
"593",10589,"9gZ4pQHdK6v8xMLig6EEFA","Kemlyn",4.2,630,42,"2016-05-15 19:02:44",42,2462,1159,2867,155,155,184,0.118956121162227,0.118956121162227
"594",10614,"tp8wzuxL1RrSwniJkRUJ8A","Nikky",3.85,301,37,"2013-03-18 16:44:52",37,421,297,1028,43,43,38,0.0491493687544348,0.0491493687544348
"595",10618,"IpReaQYuXO_nB07xnkHuNw","Mary",4.51,747,331,"2010-09-21 16:42:55",331,3527,3110,4448,619,619,535,0.267965008556318,0.267965008556318
"596",10633,"7WLSEYU1eYKZqqQUBqHAPg","Chantale",4.27,14,1,"2013-07-20 18:43:28",1,10,3,25,0,0,0,0.00159703215283147,0.00159703215283147
"597",10650,"l-B4axUNxQ9FVVxeQm8t2A","Sue",3.35,584,36,"2011-04-13 20:36:29",36,720,850,2261,116,116,231,0.0982947640624502,0.0982947640624502
"598",10659,"PSI7wvuqEhhV9Jh_fP2eZQ","Amanda",4.23,229,88,"2011-04-07 15:16:10",88,1440,1036,1888,603,603,404,0.0963629620693677,0.0963629620693677
"599",10665,"SfY0jEFqBkrqq9bVi6P31Q","Angela",3.48,573,76,"2011-06-25 04:41:50",76,1821,1423,3185,646,646,456,0.141503503439821,0.141503503439821
"600",10681,"qUOeYYh39rb8Z4bbI6N9nw","Chris",5,9,0,"2016-01-22 03:59:32",0,2,2,6,0,0,0,0.000807195785510774,0.000807195785510774
"601",10684,"wm61ALFiZ-7BCbX57evHPw","Jess",3.76,359,23,"2015-06-29 16:52:16",23,929,455,1092,69,69,35,0.057566698506554,0.057566698506554
"602",10691,"m2vjSXdfs19kNnqUUpAmOQ","Kayla",3.95,237,39,"2012-10-26 17:24:58",39,813,707,1163,212,212,187,0.0618673250513848,0.0618673250513848
"603",10735,"B8WruADju0mx5FlkLfYYfw","Mark",3.24,633,18,"2011-12-03 04:17:18",18,617,742,1032,55,55,60,0.0877615531382374,0.0877615531382374
"604",10738,"MPGqUhAsmVEHq9k9X6VZKw","Kate",3.67,475,45,"2008-05-04 02:54:46",45,1067,1095,1689,177,177,88,0.0943919216768727,0.0943919216768727
"605",10752,"KQMzfaaI9jfo68S4CsCifA","Maggie",3.95,388,51,"2010-09-19 07:15:00",51,933,734,1525,235,235,229,0.0817942417025247,0.0817942417025247
"606",10760,"nY8ZjB1axTOMY_HsGm6IFQ","Joanna",3.99,73,6,"2013-12-27 00:38:09",6,64,49,143,3,3,5,0.00995800592017671,0.00995800592017671
"607",10769,"AFGff0dOyb7aE7V_vj4Xjg","Shel",4.01,279,11,"2009-02-13 17:32:03",11,148,214,413,34,34,17,0.0359657642709275,0.0359657642709275
"608",10842,"tCbEkK11lnqeaNVkhlurrQ","Alicia",4.36,481,180,"2010-05-19 16:14:08",180,1964,1189,2637,241,241,90,0.134887089044138,0.134887089044138
"609",10880,"j0t2y4GOT1veaVI4AnwdcA","Matt",2.96,22,2,"2016-01-06 19:04:50",2,1,4,20,1,1,2,0.00259925536605336,0.00259925536605336
"610",10891,"xDl9ZF3SckkZde_48W6WeA","Abby",3.65,950,95,"2015-09-09 00:01:05",95,1628,575,2345,69,69,69,0.137633931496459,0.137633931496459
"611",10950,"M7LTyzbRK1M3RsMllbf3Og","Michelle",4.28,133,3,"2016-12-21 23:13:39",3,26,14,126,12,12,1,0.0138234270492156,0.0138234270492156
"612",10976,"pny6OA2QoTRdd4CCwxPGvw","Lucy",4.67,25,3,"2012-11-06 05:26:09",3,16,11,32,0,0,1,0.00332143362657934,0.00332143362657934
"613",10977,"NjNJ1JLnMlOfnDI6Oz6Qew","Dyanna",4.02,352,64,"2011-06-22 21:43:08",64,1055,731,1562,165,165,138,0.0787340306565776,0.0787340306565776
"614",11002,"9-iNXcFn6AgcX74aPjwwhw","Patricia",5,9,0,"2011-08-28 20:37:12",0,0,1,3,0,0,0,0.000767373764192985,0.000767373764192985
"615",11016,"YLeDSZ1Nh1N0hNsSyQdE3A","Rick",4.07,199,35,"2014-07-29 11:34:23",35,595,475,797,118,118,49,0.0453944605159867,0.0453944605159867
"616",11036,"I12vZYB0Nye22AmUKeV_JQ","Linda",4.36,63,6,"2013-11-08 21:17:47",6,22,8,58,4,4,1,0.00758390892871412,0.00758390892871412
"617",11055,"S-z0epok_cwBx5AQx9ouQQ","Aaron",4.2,66,8,"2015-03-12 06:52:54",8,40,9,51,3,3,6,0.0084640159533585,0.0084640159533585
"618",11080,"vP85Nf2ts5iuCAfsgKSdiw","Leslie",3.22,227,43,"2013-07-08 16:56:09",43,1925,1072,2062,288,288,223,0.0793377093676005,0.0793377093676005
"619",11101,"el3TmKFEFzZOcNbCw2FNlQ","Ashley",4.56,250,103,"2014-01-01 01:22:01",103,2158,1246,2391,237,237,128,0.0982589763135315,0.0982589763135315
"620",11103,"1sxppWq8mTNdkqWQMhleOA","Victoria",4.18,76,1,"2016-07-02 22:40:05",1,26,10,49,0,0,1,0.00760210191087101,0.00760210191087101
"621",11106,"HK-TlD0yVA_tpTXZxfzu2w","Leslie",3.13,356,57,"2012-08-12 06:32:22",57,636,711,1210,26,26,26,0.0697504299812266,0.0697504299812266
"622",11134,"JfnY0VcP63s5RF1sfOHjBQ","Jessica",3.93,156,19,"2012-04-11 21:56:53",19,320,209,518,183,183,83,0.0313907543687979,0.0313907543687979
"623",11137,"fwCUNnBrGCMr9dOrM45J5w","Ricardo",2.96,426,7,"2010-01-10 01:37:06",7,119,100,277,35,35,4,0.044996179298792,0.044996179298792
"624",11189,"_k3o_AKj-S9JD0q6AhSXdw","Jenn",3.76,104,2,"2010-10-03 22:09:04",2,18,24,119,2,2,1,0.0109477799293799,0.0109477799293799
"625",11191,"Q05K6VXM9U5iwSROdfszoQ","Nikki",2.79,31,2,"2014-08-25 00:59:10",2,18,3,39,2,2,0,0.00348797914702744,0.00348797914702744
"626",11204,"pxzs-Dy2hXTis-PuNCV37Q","Sandra",3.71,278,112,"2014-01-13 01:32:12",112,1323,943,1850,135,135,68,0.0878772890962486,0.0878772890962486
"627",11240,"tbycp0aRhRsiAVYUAVR_uQ","Elizabeth",3.3,544,24,"2008-05-20 21:19:38",24,289,265,992,60,60,35,0.0674112102625049,0.0674112102625049
"628",11248,"a_5PHpKHFQYtVgEr4QTUMA","Catherine",3.39,79,6,"2012-09-03 00:34:32",6,49,32,97,3,3,4,0.00988985217571287,0.00988985217571287
"629",11269,"-UX5N27s4DKvozCtaHe9BA","Jerry",2,14,1,"2013-02-15 23:53:05",1,2,0,22,0,0,1,0.00150690766187543,0.00150690766187543
"630",11272,"PGXPVC5NLoeh5jQbuJhqCQ","Tylesha",3.68,38,0,"2013-02-18 20:04:15",0,7,2,25,0,0,1,0.00355727399607839,0.00355727399607839
"631",11280,"7Q6nBHl6NJ9gbJ900FkkAg","Courtney",3.84,507,49,"2010-03-05 01:58:23",49,596,426,1232,53,53,75,0.0760905242790907,0.0760905242790907
"632",11342,"upNep4Q2mMownruMWtUVGA","Anita",3.72,269,21,"2010-03-15 18:16:37",21,259,177,687,72,72,58,0.0390575119901215,0.0390575119901215
"633",11376,"-RhRXVW9z9fs5zzxhFfnHg","Glenn",3.43,416,15,"2008-12-16 03:39:53",15,609,739,1254,60,60,45,0.0674434596541532,0.0674434596541532
"634",11388,"n9yRjtBpFK2DkJ2QsBIqsQ","Erwin",3,18,0,"2014-05-28 02:56:10",0,1,2,9,1,1,0,0.00165693545945102,0.00165693545945102
"635",11423,"5o_DqiEfbkRVN_btwDH33g","Deena",4.39,30,1,"2015-09-03 18:26:13",1,2,1,12,0,0,0,0.00295376193042543,0.00295376193042543
"636",11428,"3aBGR6pyzQM_646ZITODrA","Luke",3.51,100,9,"2010-03-16 14:22:20",9,136,156,329,8,8,21,0.0169519438122392,0.0169519438122392
"637",11430,"MyUAcr735ghKrBgaIBdI4w","Christine",4.07,63,20,"2012-08-10 00:50:55",20,175,93,398,35,35,23,0.015356972183817,0.015356972183817
"638",11461,"N31s2QdqxR1_YwZYQt_G0A","S",4.15,55,1,"2014-07-29 02:58:00",1,7,1,24,0,0,1,0.00531792562823747,0.00531792562823747
"639",11492,"bnk8hI3N5tprKm_lMK4I-w","Jen",3.84,496,31,"2010-10-08 00:46:47",31,728,593,1218,24,24,18,0.0738688927906295,0.0738688927906295
"640",11517,"xTBUId9XTSXh6ZNgz_GPjQ","Amy",3.55,46,2,"2011-10-01 19:23:49",2,21,24,55,0,0,2,0.00544477795335025,0.00544477795335025
"641",11525,"vucdcXAh4tMgnjDRrK8JNQ","Edgar",3.98,79,11,"2012-12-12 15:51:56",11,78,17,77,31,31,16,0.0114714140686893,0.0114714140686893
"642",11537,"TLpnu9BZNLTuB1ngxjnIpA","Michael",3.46,732,40,"2008-02-22 02:04:44",40,827,738,1958,47,47,104,0.105686931998073,0.105686931998073
"643",11548,"i4ysC3yfndlptCT_DS37Hg","Melissa",1,2,0,"2016-04-24 23:36:24",0,0,0,0,0,0,0,9.17962118086796e-05,9.17962118086796e-05
"644",11563,"TMvcS_zpVt_o9gt3GHhuRw","Jacob",3.39,66,8,"2014-01-31 00:11:03",8,42,32,92,0,0,11,0.00919866924252848,0.00919866924252848
"645",11589,"RAOZ3SzKlmxY3iDIlBb0dw","Pam",3.72,719,40,"2013-06-15 19:39:50",40,417,460,1242,46,46,48,0.0930916332558687,0.0930916332558687
"646",11604,"shjtTV2okzw5L4C2D90BTw","Jason",3.94,17,3,"2013-10-22 22:44:46",3,2,2,7,0,0,0,0.00222754745087054,0.00222754745087054
"647",11622,"wffnrXJoLppOlvNOZKU70A","Tamara",4.02,268,29,"2012-07-19 20:57:50",29,636,461,803,20,20,19,0.0477071008713647,0.0477071008713647
"648",11644,"aX6_Pf3njB-H3FrqgnNJ2g","Danny",4.2,375,20,"2015-06-30 02:26:17",20,103,18,257,2,2,9,0.0405943778593245,0.0405943778593245
"649",11666,"XvLC9TbhXYiMIGArwJZTlw","Lulu",4.31,153,12,"2016-03-10 20:17:16",12,107,27,156,31,31,22,0.0191727443181009,0.0191727443181009
"650",11684,"uJucNa2iF6Qdp3woEte73g","Stacey",3.29,117,13,"2014-08-22 20:15:00",13,126,131,361,6,6,14,0.0186720091333456,0.0186720091333456
"651",11697,"ooLClIK7_hs4amMyz_HcWw","Joey",4.14,35,0,"2010-12-07 09:04:37",0,5,8,17,1,1,0,0.00340237471669855,0.00340237471669855
